Region_Name,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Month 13,Month 14,Month 15,Month 16,Month 17,Month 18,Month 19,Month 20,Month 21,Month 22,Month 23,Month 24,Month 25,Month 26,Month 27,Month 28,Month 29,Month 30,Month 31,Month 32,Month 33,Month 34,Month 35,Month 36,Month 37,Month 38,Month 39,Month 40,Month 41,Month 42,Month 43,Month 44,Month 45,Month 46,Month 47,Month 48,Month 49,Month 50,Month 51,Month 52,Month 53,Month 54,Month 55,Month 56,Month 57,Month 58,Month 59,Month 60,Month 61,Month 62,Month 63,Month 64,Month 65,Month 66,Month 67,Month 68,Month 69,Month 70,Month 71,Month 72
Region 3561,0.336330864,0.369948422,0.45441116,0.614499016,0.55008201,0.266210182,0.251002659,0.323936396,0.401939242,0.418768308,0.201338693,0.414907402,0.405322611,0.501796262,0.480471247,0.888985233,0.42081476,0.313572108,0.293304635,0.216024043,0.32210704,0.41218415,0.414431894,0.412654676,0.289447333,0.242677137,0.397383999,0.620430507,0.49083747,0.381032506,0.02018007,0.165462841,0.348133165,0.438882501,0.291563865,0.214065887,0.379271004,0.482176835,0.571066001,0.764561581,0.666983042,0.502106966,0.240212981,0.429089395,0.537266312,0.668349648,0.557058966,0.385220094,0.392989822,0.562396158,0.54708966,0.779926622,0.607937775,0.518971912,0.094098329,0.137628807,0.455602644,0.572729085,0.604396229,0.476160693,0.412600182,0.485423018,0.588268658,0.781830325,0.796299255,0.595211853,0.327798824,0.408427686,0.40460938,0.575084633,0.490814124,0.449022026
Region 3562,0.752463816,0.845810616,0.976600333,1.656177476,1.277685606,0.600325267,0.448557426,0.615190852,0.725067963,1.051328758,0.826168587,1.019639113,0.947391023,1.010150355,0.983946699,1.504816932,0.83688613,0.629865355,0.499491882,0.550391713,0.570742067,0.822224894,1.050277227,1.067444443,0.978842627,0.817600535,0.955908314,0.95305532,1.017480889,0.769535699,0.217248746,0.39673671,0.652142011,0.929877359,0.868790017,0.715568707,0.757016303,0.980219732,1.052159411,1.873133051,1.389747845,0.766999692,0.34497751,0.639425265,1.021571099,1.150260504,1.041490981,0.824136335,0.900061216,1.00721447,1.020077894,1.317401823,1.148867552,0.860548369,0.015217599,0.503710749,0.794551348,0.968607346,1.113289872,0.995963958,0.948278247,0.955187187,1.049461987,1.49542331,2.46971615,0.817982095,0.561056924,0.533926018,0.630240685,0.916277282,0.810784533,0.775373307
Region 3563,0.245765096,0.330519511,0.39850543,0.420735366,0.28556392,0.196119931,0.222136774,0.293314273,0.364097411,0.385934488,0.111111683,0.373316425,0.42724384,0.516582454,0.457926847,0.406140767,0.247315563,0.241952375,0.190911274,0.187833895,0.296856939,0.336023191,0.359348789,0.350317335,0.177145258,0.194955802,0.292364503,0.36277288,0.333948187,0.275457211,0.079049864,0.14957755,0.296229579,0.430585258,0.203516233,0.124280004,0.256413516,0.463815785,0.455377385,0.533942813,0.508126485,0.451211342,0.17824074,0.471939871,0.582061426,0.666853056,0.467627226,0.34773443,0.297178841,0.461797584,0.562032707,0.62963218,0.485817141,0.438464303,0.023823497,0.383082805,0.486460878,0.577604423,0.578698225,0.456065855,0.370858307,0.475659149,0.568363365,0.650521442,0.554906018,0.4973403,0.410251829,0.269524889,0.536469901,0.503852651,0.456467812,0.325139559
Region 3564,1.493961601,1.68719774,1.80445266,1.651695852,1.729242853,1.341412709,1.325278037,1.37180431,1.70727999,1.77161671,1.444441554,1.826446463,1.846349752,1.813333511,1.757804892,1.774684097,1.490174981,1.309805288,1.229584772,1.268441601,1.318362483,1.760132533,1.913190939,2.046708479,1.922183533,1.87830198,1.955827126,1.973033869,1.801697768,1.773794702,0.890287591,1.005384465,1.678534909,1.985335943,1.780313306,1.770996776,1.929418953,2.184106672,2.091737607,2.20249905,1.94601703,1.711481706,0.920049469,1.583784128,2.27047619,2.072200744,1.946284846,1.759224583,1.952277056,2.168095893,2.086789046,2.24269465,1.98616012,1.938180794,0,1.040356535,1.877476244,2.10782519,1.994545426,1.884222826,1.951355323,2.041495871,2.234298442,2.195193435,2.021980451,1.845383442,0.858377533,1.038954127,1.510917182,1.879641887,1.761746043,1.727752677
Region 3565,2.037732478,2.177115482,2.664878659,2.669368613,2.635744132,1.912525667,1.576356376,1.778139176,2.054665773,2.960786316,2.460366223,2.834556829,2.548329121,2.532442046,2.439618933,2.931289517,2.152628733,1.899340323,1.578956443,1.720344639,1.668832642,2.359762142,3.203119688,2.864162885,2.760320358,2.660564781,2.637620291,2.467366141,2.218090063,2.026174349,0.061916238,1.286547247,1.868696087,2.643067355,2.713250622,2.467270265,2.397721962,2.706850635,2.622684271,3.292547352,2.441725041,2.039973091,1.047022569,1.642056746,2.411778203,3.028321218,2.717072901,2.474801511,2.637753728,2.727079235,2.556866215,3.252810739,2.333202895,2.151682888,0,1.079981192,2.104299864,2.415330683,3.084217011,2.599064068,2.665635158,2.644896348,2.803755532,2.83497034,3.89528529,2.340512754,1.781346658,1.419349944,1.580410665,2.306453964,2.243255693,2.371707101
Region 3566,8.412939588,8.674757559,9.368175872,8.54762623,7.866730232,6.785205216,5.53398343,6.406509197,7.905292419,11.21075511,9.143063189,10.07199726,8.747756063,8.408490661,8.431841751,7.658850263,6.881855966,6.055058624,6.350148594,6.275892232,6.871584111,9.043664762,12.32242591,10.46110917,9.931242271,10.00881378,9.831555689,8.658712533,7.54338812,7.038873905,0,4.655333909,7.223067552,10.86156644,10.71262795,9.785086187,8.37444743,9.632324708,8.776104481,8.821619853,7.183214575,7.309096145,5.260335395,5.711242112,8.758759458,10.54861647,9.219693437,8.778222709,9.192365749,9.037063502,8.06289151,8.519405621,6.995819591,7.087503526,0,4.724176923,7.148456014,7.875965142,10.37771757,8.762365479,9.007295972,8.90066509,9.206116511,8.350738033,8.378083831,7.301533374,5.177159883,3.73737534,4.993021921,7.184380455,7.255509227,7.496403859
Region 3567,0.450808189,0.622727321,0.684302684,0.651135921,0.670382922,0.437871683,0.441426553,0.570458074,0.65543726,0.607093858,0.349940354,0.653721402,0.716785374,0.773582325,0.669921261,0.788466024,0.583477905,0.484592008,0.312795239,0.37156172,0.493805624,0.693503281,0.629524572,0.670131262,0.559962487,0.604352772,0.648676259,0.663032475,0.645757778,0.557045313,0.23613631,0.079033502,0.480418569,0.716507263,0.422049277,0.44850913,0.606950852,0.777997883,0.7292724,0.841758897,0.784511229,0.603538852,0.448661605,0.553361517,1.115810252,0.85359278,0.720912075,0.59795559,0.677742515,0.881578852,0.855816099,0.997126733,0.794361512,0.700560921,0,0.457524932,0.684064539,0.908460899,0.701775934,0.648698032,0.674031392,0.75691419,0.939650093,0.862140866,0.838177606,0.673563368,0.505497599,0.397927725,0.590379443,0.823932294,0.633102488,0.575980449
Region 3568,0.235798241,0.283325284,0.373587554,0.393702997,0.315647275,0.205476764,0.218225702,0.299115949,0.366976694,0.362662602,0.09707129,0.322429851,0.369576609,0.472574553,0.428163189,0.443530464,0.260918606,0.269233831,0.192773054,0.195258568,0.283742639,0.343378398,0.351566406,0.364496016,0.200212041,0.214897964,0.303024399,0.334613985,0.337645633,0.272886285,0.091133301,0.144636299,0.278140547,0.407322455,0.232128292,0.17623662,0.315460109,0.481516807,0.42683901,0.530488223,0.494218487,0.420669664,0.189748339,0.470016889,0.603666432,0.613755606,0.494153742,0.372410809,0.33998932,0.484950984,0.496812854,0.607109617,0.477956813,0.401559013,0.023815492,0.367861937,0.455466725,0.548950724,0.506648875,0.39563409,0.344382019,0.445368612,0.505377125,0.520654404,0.472776485,0.433955199,0.350696755,0.293344598,0.436769232,0.480795361,0.406817621,0.334369237
Region 3569,0.104931484,0.217861035,0.26731739,0.3146641,0.301567872,0.133791337,0.214352614,0.284381274,0.356801879,0.271532155,-0.026344259,0.175188391,0.208801866,0.306818659,0.294698759,0.411585464,0.238649213,0.232477576,0.178084091,0.153790848,0.261615842,0.277500108,0.223334541,0.237494421,0.079559751,0.098988846,0.173155346,0.287060898,0.290288664,0.213163639,0.14728441,0.18139612,0.23975509,0.340392019,0.091518051,0.07901992,0.216291229,0.346167152,0.377688271,0.489886756,0.461817818,0.372833859,0.380040971,0.400323946,0.593744112,0.503282533,0.376810286,0.269538683,0.262624508,0.432963692,0.416992743,0.627341117,0.449269901,0.363857943,0.077922101,0.318315364,0.412384923,0.495699691,0.352098714,0.257058621,0.214647457,0.302691642,0.444723597,0.516912919,0.472007339,0.372799967,0.3252586,0.321113905,0.376674276,0.48024485,0.319683335,0.241068429
Region 3570,28.68857796,27.73639171,29.51170299,25.18179592,22.25115369,18.47029234,16.20832541,19.10476338,26.22946334,42.15628219,30.20994509,32.23359031,29.26425711,28.28509751,27.2518778,23.06034478,20.23240226,18.52576772,18.01475962,18.80691911,23.5895469,27.63007327,42.24114616,31.73341742,29.38602697,28.4261527,27.63997069,24.09286516,19.02738768,18.17541854,0,14.49023101,21.10306495,37.16844975,30.86665485,27.63761194,23.45732394,27.50838124,24.01860247,22.38016656,18.93373977,19.602229,13.08670841,16.3679773,24.04268052,34.67810876,24.09656088,23.10194198,24.43336022,24.67950336,20.93560942,20.57215692,17.40969094,20.37271117,0,8.978757827,24.45432063,23.34989186,34.59607849,23.6342353,23.76423758,24.04336422,23.53506083,22.17238715,20.62451442,20.34005666,14.04188905,11.33947464,14.94923181,22.43996067,19.42358762,20.77840583
Region 3571,1.589980856,1.67211571,1.960465242,1.865866005,1.732182454,1.368856303,1.169767969,1.308435662,1.647621038,2.094530331,1.753701068,2.084443449,1.807272595,1.928855405,1.861257129,1.784764682,1.575415265,1.375720158,1.189718268,1.168185851,1.282040293,1.660137032,2.197799994,2.027386871,1.855967924,1.878340225,1.844975098,1.689465332,1.626339785,1.430073961,0.477446522,0.782544988,1.220715391,1.796221146,1.76028568,1.632308926,1.699783404,1.897151841,1.758405479,1.858001349,1.625931136,1.332961761,0.609941254,1.147657442,1.815823823,1.937605682,1.74819625,1.544007968,1.663766589,1.753862611,1.655780183,1.808128521,1.518807533,1.369883668,0,0.895006063,1.355197301,1.623282851,1.868300322,1.659517005,1.699424947,1.667981041,1.829986701,1.73937854,1.757705308,1.409263679,1.054688448,0.804587881,0.972793969,1.431536139,1.324396221,1.332873899
Region 3572,0.583188413,0.768244491,0.813689704,0.810005988,0.949145973,0.605450199,0.659328399,0.688904141,0.871633504,0.846421986,0.476116652,0.768369135,0.793346467,0.878873157,0.799271586,0.93122349,0.730891486,0.638806796,0.517400042,0.51678502,0.662402529,0.913235671,0.86653841,0.930807169,0.774102933,0.76743827,0.86109551,0.941151667,0.852480449,0.821332185,0.479035196,0.493108605,0.728746824,0.947500846,0.682128606,0.641913986,0.813060743,1.01196305,0.961723162,1.117249572,1.028970106,0.834945983,0.546198938,0.795384184,1.26875821,1.065014699,0.952817146,0.765963735,0.88704137,1.151763781,1.017631616,1.276570293,1.032373688,0.960473375,0,0.638291347,0.974287824,1.14026637,0.94980238,0.865035844,0.894863026,0.997120548,1.18802759,1.144999104,1.108473291,0.958815835,0.779001505,0.58393408,0.820050566,1.109827559,0.889773358,0.836424543
Region 3573,1.516986508,1.656247808,1.82674198,1.714826843,1.747627169,1.43311254,1.273309509,1.492095444,1.684138227,1.730088594,1.421157457,1.858129066,1.90679519,1.841971015,1.795658368,1.775381617,1.579725861,1.481332499,1.130413866,1.331679327,1.354245874,1.707784963,1.741821735,1.846486948,1.538698306,1.569323167,1.721272542,1.726293305,1.600185516,1.559182923,0.109736083,0.58752538,1.346598024,1.712909943,1.423076077,1.428035908,1.541996881,1.739877572,1.723751485,1.824509449,1.622613182,1.358230215,0.902350731,1.122650203,1.921939706,1.848979055,1.644133937,1.474881271,1.655151394,1.849533272,1.874034275,1.891146094,1.755156945,1.627055623,0,0.665729948,1.481110874,1.67418926,1.631620086,1.58952798,1.649288455,1.700185261,1.945773129,1.885940704,1.746667909,1.545628943,1.21631314,0.788513538,1.26506071,1.608507712,1.499091164,1.5211232
Region 3574,0.52292072,0.585934908,0.690145507,0.667504589,0.631290353,0.476743758,0.467112334,0.648674851,0.659708441,0.611884581,0.367925339,0.610796759,0.640195768,0.741092888,0.745366095,0.729065032,0.585471391,0.576596989,0.469362778,0.438759295,0.60691616,0.628323594,0.65642195,0.665013407,0.525780983,0.549525033,0.641360092,0.760069461,0.67860683,0.615689334,0.407171677,0.313398179,0.602229087,0.722598757,0.553485734,0.515525938,0.686330258,0.861860968,0.826389174,0.92775404,0.876345201,0.730793726,0.460077863,0.682501856,0.857185403,0.953074674,0.805447478,0.678368999,0.704489633,0.864810442,0.850258125,0.962440919,0.835613171,0.769085016,0.041946572,0.652647196,0.806145098,0.893166061,0.86337963,0.753471189,0.728042242,0.83388868,0.92409787,0.936920201,0.864207874,0.823559461,0.604503651,0.372910504,0.784662912,0.772436213,0.756162679,0.738843905
Region 3575,0.513626313,0.6234814,0.720035634,0.715693361,0.649121575,0.498624631,0.494318404,0.607928682,0.645066258,0.685440997,0.437382377,0.739406477,0.71077697,0.779121265,0.746331335,0.786177389,0.668438401,0.664148615,0.450885032,0.515636853,0.541973416,0.672881553,0.722287309,0.719493363,0.570854033,0.572283701,0.658648422,0.665183986,0.669807762,0.630867083,0.127262543,0.274110779,0.529236213,0.709498194,0.517796072,0.514340935,0.637846952,0.764146042,0.796509447,0.906354214,0.84629399,0.663646819,0.423326854,0.618942375,1.011763631,0.935125181,0.828262301,0.693895277,0.759024896,0.938570121,0.92402152,1.000289784,0.886739644,0.779777774,0,0.457668891,0.735528676,0.867278756,0.786741604,0.712592873,0.725075048,0.814196733,0.947570475,0.88189516,0.835034944,0.728980896,0.507053667,0.454558869,0.665503983,0.763346652,0.644414329,0.618282951
Region 3576,0.762251547,0.973108142,0.952304548,0.924757853,1.042755536,0.694728414,0.75180686,0.778934752,0.962519379,1.002708334,0.5870544,1.021491886,1.064294886,1.100162645,0.979130139,1.139200239,0.874557076,0.777609226,0.593326711,0.559103309,0.751664317,1.139682027,1.020916417,1.108494533,1.042662195,1.002531053,1.081008105,1.099314749,0.979399172,0.919140004,0.447155213,0.403832725,0.777338272,1.10770242,0.806956216,0.884049767,1.12459911,1.286124228,1.15983031,1.27534094,1.180459069,0.919201446,0.635506278,0.778484799,1.403501247,1.174771481,1.082523061,0.967232032,1.093019902,1.335033028,1.134647319,1.384772322,1.109567304,1.053737571,0,0.679816359,1.017027223,1.284195273,1.061274371,1.004921408,1.122806224,1.231836811,1.37779658,1.298317958,1.187576885,1.01252901,0.814596593,0.490333892,0.822952245,1.156739988,0.944287628,0.964363677
Region 3577,0.430452548,0.524716057,0.591889014,0.56830156,0.538353605,0.387014118,0.390388478,0.464490563,0.562660338,0.587155459,0.325226801,0.547253637,0.561063539,0.659526538,0.593062345,0.605745927,0.45948842,0.423248978,0.297457426,0.306645533,0.421539028,0.514162188,0.562883878,0.538130261,0.372679079,0.415316235,0.508433552,0.641662957,0.541458937,0.444191373,0.254534738,0.208869827,0.490582469,0.661129515,0.445911492,0.41053968,0.585229156,0.771772429,0.677881933,0.775572615,0.75763959,0.632190888,0.338912596,0.617731153,0.805706155,0.89403747,0.717016628,0.604353222,0.590144697,0.767368395,0.736388596,0.846234655,0.744777544,0.654764923,0.003272884,0.57475725,0.684627043,0.793250951,0.799506816,0.650620718,0.607961258,0.716202958,0.758802033,0.793352776,0.726728513,0.695449517,0.564728649,0.356094775,0.680988148,0.709648171,0.650507066,0.587880721
Region 3578,0.854668872,0.854546912,0.976369714,1.08656845,1.012846224,0.799949689,0.521185849,0.70241503,0.963446735,1.024809965,0.983472514,1.182150403,1.116518581,1.144578691,1.112152022,1.217514287,0.967431777,0.730742485,0.917864049,0.608416661,0.790239113,1.002018294,1.159597966,1.236960998,1.15696511,0.908699713,1.169117845,1.102825304,1.21454371,0.975543814,0.121809391,0.368298539,0.750564896,1.01369307,0.915163433,0.911237911,0.959575375,1.115055127,1.14562033,1.375725568,1.191309054,0.964473995,0.457204549,0.79878073,0.995264809,1.192844559,0.997507826,0.993548649,0.946562185,0.999563954,1.025154174,1.341181245,1.173009793,0.962305685,0,0.064808182,0.764125618,1.011763232,1.197010638,1.108610598,1.064964199,1.024955515,1.16024453,1.186700398,1.341159389,0.968754582,0.653803161,0.54453921,0.652404987,0.959592177,0.925893657,0.949291157
Region 3579,0.530827884,0.631781268,0.744916918,0.800059768,0.759463841,0.517860583,0.436669706,0.537059638,0.613156797,0.727092339,0.537472373,0.692730593,0.69556553,0.814375534,0.730556403,0.866022592,0.645164288,0.547007651,0.417875717,0.401429471,0.493829721,0.684486663,0.846286736,0.839559302,0.695206642,0.647170731,0.777082683,0.739027034,0.848606894,0.712698536,0.302063909,0.316604118,0.55250227,0.762853064,0.643282284,0.553381142,0.672383002,0.796587211,0.774393045,1.03631117,0.910456419,0.645346654,0.357392825,0.524264858,0.787886638,0.877330912,0.760334212,0.592026102,0.651802619,0.775475535,0.695159912,1.058207476,0.872846569,0.685803169,0,0.279322549,0.616539498,0.748470694,0.838371615,0.719072424,0.650519774,0.707340316,0.793467617,0.987853034,1.160676535,0.743526532,0.425431491,0.44823207,0.502250903,0.748057676,0.640513917,0.632253708
Region 3580,0.068727499,0.139080439,0.21880508,0.299843186,0.215021199,0.087905774,0.167106846,0.27241229,0.296823801,0.20971724,-0.056575563,0.122908838,0.159538819,0.25910712,0.280298581,0.329117421,0.17085509,0.158348386,0.156166993,0.134318133,0.221796325,0.197446043,0.175329496,0.178121363,0.028529235,0.045444098,0.126195404,0.233566458,0.223522692,0.144822734,0.091419003,0.105413977,0.201923465,0.280622504,0.047162725,0.021694927,0.169925609,0.266588535,0.3644861,0.440751315,0.406800854,0.326412771,0.284540877,0.379647546,0.492898596,0.459423955,0.332584277,0.21912909,0.18717025,0.334473028,0.419955713,0.5094346,0.387190354,0.339989109,0.005757298,0.310373026,0.348633499,0.422999738,0.30390911,0.217002239,0.161150718,0.249830285,0.405337411,0.479481223,0.365249116,0.324028382,0.265535843,0.295629356,0.353391026,0.394817514,0.260529256,0.178230394
Region 3581,0.684899169,0.741659323,0.768342082,0.765183486,0.803819052,0.543778782,0.582294489,0.61826093,0.733300758,0.740936343,0.397265346,0.864140269,0.914273127,0.909431338,0.78103756,0.843281307,0.698217102,0.609286095,0.415170712,0.401546571,0.53256898,0.787804988,0.715021196,0.897724607,0.845628417,0.783995374,0.845436465,0.88094217,0.795914286,0.717341651,0.242841682,0.293573599,0.542264123,0.771301267,0.547883993,0.686170899,0.947043106,1.033184905,0.978292426,1.101276904,0.991868787,0.756155249,0.479436331,0.634694502,1.173222889,0.950398811,0.874678782,0.840246561,0.971861853,1.139358475,1.008754048,1.20060628,0.993035474,0.878888128,0,0.611736681,0.840385871,1.074527828,0.839757457,0.876799425,0.976591315,1.034789451,1.154574291,1.077766203,1.017414847,0.806751161,0.635359017,0.400293398,0.661187557,0.947220135,0.751773898,0.776540744
Region 3582,1.00499477,1.230145091,1.276110321,1.155253638,1.136834336,0.921961475,0.86160113,0.962624465,1.120879355,1.165506388,0.909480914,1.335898933,1.338115755,1.344951662,1.27132011,1.29716532,1.081121218,0.983805775,0.735176334,0.800535841,0.882640821,1.157153075,1.140480765,1.2143854,1.115035974,1.118366319,1.406952208,1.188194671,1.098354449,1.049664883,0.268791526,0.495957842,0.9158105,1.151534148,0.960307215,0.936832754,1.063648581,1.294025332,1.314161085,1.37098863,1.192216319,0.944101911,0.645436196,0.801969725,1.440478304,1.258719707,1.150094301,1.009810728,1.127874021,1.386716136,1.373393948,1.466470993,1.291595171,1.159595815,0,0.796705213,1.185859955,1.348223089,1.189827028,1.16067281,1.179426112,1.255397324,1.466219929,1.399821708,1.325031137,1.120087504,0.818610905,0.657422811,0.974529863,1.227826293,1.074310033,1.096119265
